# 2D brain simulation: Stokes pressure variance in radial direction as a function of fluid path width
#
# --- Brain parameters (fixed) --- #
# lc = 2.000000e-04 
# arcLen = 0.100000 m
# r_brain = 0.010000 m
# d_ratio = NaN
# r_curv = 0.050000 m
# inner_perturb = (x,z) -> 0.001000 * sin(abs(x) * 314.159265 - pi/2) * fld(mod2pi(abs(x) * 314.159265 - pi/2),pi)
# outer_perturb = (x,z) -> 0.0
# BS_points = 3000
# field_Lc_lim = (0.500000, 1.000000) 
# field_Dist_lim = (0.001000, 0.005000) m 
#
# --- PDE parameters (fixed=) --- #
# μ = 8.000000e-04 Pa*s
# Κ = 1.000000e-16 m^2
# α = (x) -> 1*μ/sqrt(Κ)
# ps0 = (x) -> x[1] < 0 ? 1*133.3224 : 0.
# ∇pd0 = (x) -> VectorValue(0.0, 0.0)
#
# --- Sampling --- #
# num_samples = 20
# num_rad_lines = 300
# width = [5.000e-03, 4.763e-03, 4.526e-03, 4.289e-03, 4.053e-03, 3.816e-03, 3.579e-03, 3.342e-03, 3.105e-03, 2.868e-03, 2.632e-03, 2.395e-03, 2.158e-03, 1.921e-03, 1.684e-03, 1.447e-03, 1.211e-03, 9.737e-04, 7.368e-04, 5.000e-04]
#
# --- Data --- #
mean_pos_x, mean_pos_y, rad_len, variance
-3.975917e-02, 2.590377e-02, 4.993797e-03, 2.352541e-01
-3.954740e-02, 2.614174e-02, 5.086766e-03, 2.835041e-01
-3.933490e-02, 2.637851e-02, 5.178089e-03, 2.816211e-01
-3.912202e-02, 2.661429e-02, 5.266960e-03, 2.593825e-01
-3.890908e-02, 2.684933e-02, 5.352595e-03, 2.289665e-01
-3.869638e-02, 2.708386e-02, 5.434240e-03, 1.958481e-01
-3.848420e-02, 2.731811e-02, 5.511174e-03, 1.630660e-01
-3.827280e-02, 2.755232e-02, 5.582719e-03, 1.322014e-01
-3.806242e-02, 2.778669e-02, 5.648245e-03, 1.040727e-01
-3.785327e-02, 2.802145e-02, 5.707173e-03, 7.911118e-02
-3.764553e-02, 2.825680e-02, 5.758984e-03, 5.750716e-02
-3.743935e-02, 2.849291e-02, 5.803221e-03, 3.933243e-02
-3.723484e-02, 2.872997e-02, 5.839494e-03, 2.461413e-02
-3.703210e-02, 2.896812e-02, 5.867484e-03, 1.334787e-02
-3.683118e-02, 2.920749e-02, 5.886943e-03, 5.519508e-03
-3.663211e-02, 2.944820e-02, 5.897700e-03, 1.102965e-03
-3.643488e-02, 2.969033e-02, 5.899660e-03, 6.528618e-05
-3.623944e-02, 2.993395e-02, 5.892805e-03, 2.356290e-03
-3.604573e-02, 3.017909e-02, 5.877197e-03, 7.908933e-03
-3.585364e-02, 3.042577e-02, 5.852973e-03, 1.664018e-02
-3.566305e-02, 3.067396e-02, 5.820346e-03, 2.844754e-02
-3.547381e-02, 3.092363e-02, 5.779604e-03, 4.319235e-02
-3.528573e-02, 3.117471e-02, 5.731107e-03, 6.071611e-02
-3.509860e-02, 3.142710e-02, 5.675282e-03, 8.078883e-02
-3.491222e-02, 3.168067e-02, 5.612620e-03, 1.031175e-01
-3.472632e-02, 3.193528e-02, 5.543676e-03, 1.272214e-01
-3.454065e-02, 3.219075e-02, 5.469055e-03, 1.524162e-01
-3.435495e-02, 3.244688e-02, 5.389418e-03, 1.775033e-01
-3.416892e-02, 3.270346e-02, 5.305465e-03, 2.005286e-01
-3.398229e-02, 3.296024e-02, 5.217937e-03, 2.181006e-01
-3.379474e-02, 3.321697e-02, 5.127606e-03, 2.237888e-01
-3.360600e-02, 3.347337e-02, 5.035267e-03, 2.037127e-01
-3.341576e-02, 3.372914e-02, 4.941737e-03, 1.139298e-01
-3.320550e-02, 3.396535e-02, 4.900000e-03, 9.808936e-03
-3.297908e-02, 3.418523e-02, 4.900000e-03, 4.599753e-03
-3.275121e-02, 3.440361e-02, 4.900000e-03, 3.443958e-03
-3.252189e-02, 3.462046e-02, 4.900000e-03, 2.896389e-03
-3.229114e-02, 3.483579e-02, 4.900000e-03, 2.388721e-03
-3.205896e-02, 3.504958e-02, 4.900000e-03, 1.875226e-03
-3.182537e-02, 3.526182e-02, 4.900000e-03, 1.397958e-03
-3.159037e-02, 3.547250e-02, 4.900000e-03, 9.932050e-04
-3.135398e-02, 3.568162e-02, 4.900000e-03, 6.745304e-04
-3.111620e-02, 3.588916e-02, 4.900000e-03, 4.391381e-04
-3.087705e-02, 3.609512e-02, 4.900000e-03, 2.733566e-04
-3.063653e-02, 3.629949e-02, 4.900000e-03, 1.625066e-04
-3.039467e-02, 3.650225e-02, 4.900000e-03, 9.018988e-05
-3.015146e-02, 3.670340e-02, 4.900000e-03, 4.565396e-05
-2.990692e-02, 3.690293e-02, 4.900000e-03, 1.924334e-05
-2.966106e-02, 3.710083e-02, 4.900000e-03, 5.197464e-06
-2.941389e-02, 3.729709e-02, 4.900000e-03, 1.020089e-07
-2.916542e-02, 3.749171e-02, 4.900000e-03, 2.619654e-06
-2.891566e-02, 3.768467e-02, 4.900000e-03, 1.339351e-05
-2.866463e-02, 3.787597e-02, 4.900000e-03, 3.520057e-05
-2.841233e-02, 3.806559e-02, 4.900000e-03, 7.291567e-05
-2.815878e-02, 3.825354e-02, 4.900000e-03, 1.347661e-04
-2.790398e-02, 3.843979e-02, 4.900000e-03, 2.311943e-04
-2.764795e-02, 3.862435e-02, 4.900000e-03, 3.769096e-04
-2.739071e-02, 3.880721e-02, 4.900000e-03, 5.877935e-04
-2.713225e-02, 3.898835e-02, 4.900000e-03, 8.775366e-04
-2.687259e-02, 3.916777e-02, 4.900000e-03, 1.254237e-03
-2.661175e-02, 3.934545e-02, 4.900000e-03, 1.711566e-03
-2.634973e-02, 3.952141e-02, 4.900000e-03, 2.220555e-03
-2.608655e-02, 3.969561e-02, 4.900000e-03, 2.729441e-03
-2.582222e-02, 3.986807e-02, 4.900000e-03, 3.239051e-03
-2.555675e-02, 4.003876e-02, 4.900000e-03, 4.055735e-03
-2.529015e-02, 4.020769e-02, 4.900000e-03, 7.170357e-03
-2.501968e-02, 4.037041e-02, 4.910437e-03, 5.594187e-02
-2.472646e-02, 4.049575e-02, 5.004182e-03, 1.851307e-01
-2.443292e-02, 4.061938e-02, 5.097009e-03, 2.207677e-01
-2.413927e-02, 4.074165e-02, 5.188099e-03, 2.216033e-01
-2.384572e-02, 4.086290e-02, 5.276649e-03, 2.071051e-01
-2.355244e-02, 4.098349e-02, 5.361877e-03, 1.854034e-01
-2.325963e-02, 4.110376e-02, 5.443033e-03, 1.607594e-01
-2.296742e-02, 4.122405e-02, 5.519401e-03, 1.355041e-01
-2.267595e-02, 4.134466e-02, 5.590308e-03, 1.110052e-01
-2.238534e-02, 4.146590e-02, 5.655128e-03, 8.809452e-02
-2.209568e-02, 4.158804e-02, 5.713290e-03, 6.730307e-02
-2.180705e-02, 4.171134e-02, 5.764281e-03, 4.897033e-02
-2.151950e-02, 4.183603e-02, 5.807651e-03, 3.333900e-02
-2.123306e-02, 4.196232e-02, 5.843018e-03, 2.057940e-02
-2.094775e-02, 4.209036e-02, 5.870071e-03, 1.080910e-02
-2.066355e-02, 4.222031e-02, 5.888570e-03, 4.129978e-03
