# 2D brain simulation: Stokes pressure variance in radial direction as a function of fluid path width
#
# --- Brain parameters (fixed) --- #
# lc = 2.000000e-04 
# arcLen = 0.100000 m
# r_brain = 0.010000 m
# d_ratio = NaN
# r_curv = 0.050000 m
# inner_perturb = (x,z) -> 0.001000 * sin(abs(x) * 1256.637061 - pi/2) * fld(mod2pi(abs(x) * 1256.637061 - pi/2),pi)
# outer_perturb = (x,z) -> 0.0
# BS_points = 3000
# field_Lc_lim = (0.500000, 1.000000) 
# field_Dist_lim = (0.001000, 0.005000) m 
#
# --- PDE parameters (fixed=) --- #
# μ = 8.000000e-04 Pa*s
# Κ = 1.000000e-16 m^2
# α = (x) -> 1*μ/sqrt(Κ)
# ps0 = (x) -> x[1] < 0 ? 1*133.3224 : 0.
# ∇pd0 = (x) -> VectorValue(0.0, 0.0)
#
# --- Sampling --- #
# num_samples = 20
# num_rad_lines = 300
# width = [5.000e-03, 4.763e-03, 4.526e-03, 4.289e-03, 4.053e-03, 3.816e-03, 3.579e-03, 3.342e-03, 3.105e-03, 2.868e-03, 2.632e-03, 2.395e-03, 2.158e-03, 1.921e-03, 1.684e-03, 1.447e-03, 1.211e-03, 9.737e-04, 7.368e-04, 5.000e-04]
#
# --- Data --- #
mean_pos_x, mean_pos_y, rad_len, variance
-3.940876e-02, 2.567547e-02, 5.830237e-03, 1.097577e-01
-3.932052e-02, 2.599178e-02, 5.630681e-03, 4.395324e-01
-3.927216e-02, 2.633643e-02, 5.329176e-03, 8.826898e-01
-3.924570e-02, 2.669843e-02, 4.967790e-03, 4.223022e-01
-3.909534e-02, 2.697786e-02, 4.900000e-03, 2.579197e-02
-3.891522e-02, 2.723703e-02, 4.900000e-03, 6.614726e-03
-3.873338e-02, 2.749500e-02, 4.900000e-03, 1.583580e-03
-3.854984e-02, 2.775175e-02, 4.900000e-03, 1.003281e-04
-3.836459e-02, 2.800728e-02, 4.900000e-03, 2.961434e-04
-3.817765e-02, 2.826158e-02, 4.900000e-03, 2.391118e-03
-3.798903e-02, 2.851462e-02, 4.900000e-03, 9.307426e-03
-3.779872e-02, 2.876641e-02, 4.900000e-03, 3.892921e-02
-3.753892e-02, 2.896459e-02, 5.071364e-03, 8.603398e-01
-3.720796e-02, 2.910568e-02, 5.420940e-03, 7.687316e-01
-3.690527e-02, 2.926624e-02, 5.697832e-03, 3.263242e-01
-3.664548e-02, 2.945894e-02, 5.863405e-03, 5.649767e-02
-3.643685e-02, 2.969194e-02, 5.894558e-03, 8.657241e-03
-3.628025e-02, 2.996766e-02, 5.786944e-03, 1.814318e-01
-3.616903e-02, 3.028232e-02, 5.555578e-03, 5.670397e-01
-3.609009e-02, 3.062642e-02, 5.232741e-03, 9.679221e-01
-3.601193e-02, 3.097403e-02, 4.900000e-03, 1.044388e-01
-3.580533e-02, 3.121263e-02, 4.900000e-03, 1.646409e-02
-3.559715e-02, 3.144985e-02, 4.900000e-03, 4.431997e-03
-3.538740e-02, 3.168568e-02, 4.900000e-03, 9.065713e-04
-3.517608e-02, 3.192011e-02, 4.900000e-03, 4.490857e-06
-3.496321e-02, 3.215313e-02, 4.900000e-03, 6.404897e-04
-3.474880e-02, 3.238473e-02, 4.900000e-03, 3.555221e-03
-3.453285e-02, 3.261491e-02, 4.900000e-03, 1.327840e-02
-3.431538e-02, 3.284364e-02, 4.900000e-03, 6.754033e-02
-3.399839e-02, 3.297586e-02, 5.173072e-03, 9.820451e-01
-3.365944e-02, 3.308398e-02, 5.507035e-03, 6.444978e-01
-3.335057e-02, 3.321895e-02, 5.756300e-03, 2.317550e-01
-3.308344e-02, 3.339371e-02, 5.886089e-03, 2.190838e-02
-3.286355e-02, 3.361558e-02, 5.878292e-03, 3.329841e-02
-3.268956e-02, 3.388512e-02, 5.733998e-03, 2.662938e-01
-3.255355e-02, 3.419598e-02, 5.473339e-03, 6.932399e-01
-3.244224e-02, 3.453567e-02, 5.132684e-03, 9.536794e-01
-3.229114e-02, 3.483579e-02, 4.900000e-03, 5.380563e-02
-3.205896e-02, 3.504958e-02, 4.900000e-03, 1.159337e-02
-3.182537e-02, 3.526182e-02, 4.900000e-03, 3.065605e-03
-3.159037e-02, 3.547250e-02, 4.900000e-03, 4.837153e-04
-3.135398e-02, 3.568162e-02, 4.900000e-03, 2.984690e-05
-3.111620e-02, 3.588916e-02, 4.900000e-03, 1.176891e-03
-3.087705e-02, 3.609512e-02, 4.900000e-03, 5.324748e-03
-3.063653e-02, 3.629949e-02, 4.900000e-03, 2.014967e-02
-3.039300e-02, 3.650024e-02, 4.905219e-03, 1.718273e-01
-3.003345e-02, 3.655975e-02, 5.271809e-03, 9.395394e-01
-2.969079e-02, 3.663625e-02, 5.586523e-03, 5.132804e-01
-2.937836e-02, 3.674722e-02, 5.805448e-03, 1.497336e-01
-2.910487e-02, 3.690526e-02, 5.898040e-03, 3.021203e-03
-2.887334e-02, 3.711625e-02, 5.851379e-03, 7.605913e-02
-2.868069e-02, 3.737844e-02, 5.671975e-03, 3.709613e-01
-2.851833e-02, 3.768266e-02, 5.384860e-03, 8.191755e-01
-2.837342e-02, 3.801347e-02, 5.030095e-03, 7.705920e-01
-2.815878e-02, 3.825354e-02, 4.900000e-03, 3.328692e-02
-2.790398e-02, 3.843979e-02, 4.900000e-03, 8.240059e-03
-2.764795e-02, 3.862435e-02, 4.900000e-03, 2.073992e-03
-2.739071e-02, 3.880721e-02, 4.900000e-03, 2.119509e-04
-2.713225e-02, 3.898835e-02, 4.900000e-03, 1.579820e-04
-2.687259e-02, 3.916777e-02, 4.900000e-03, 1.850192e-03
-2.661175e-02, 3.934545e-02, 4.900000e-03, 7.503202e-03
-2.634973e-02, 3.952141e-02, 4.900000e-03, 2.934974e-02
-2.605652e-02, 3.964991e-02, 5.009371e-03, 6.875483e-01
-2.569542e-02, 3.967230e-02, 5.366499e-03, 8.405631e-01
-2.535269e-02, 3.971907e-02, 5.658539e-03, 3.911912e-01
-2.503865e-02, 3.980784e-02, 5.844742e-03, 8.553870e-02
-2.475927e-02, 3.995022e-02, 5.899129e-03, 1.508880e-03
-2.451542e-02, 4.015013e-02, 5.814111e-03, 1.376344e-01
