# 2D brain simulation: Stokes pressure variance in radial direction as a function of fluid path width
#
# --- Brain parameters (fixed) --- #
# lc = 2.000000e-04 
# arcLen = 0.100000 m
# r_brain = 0.010000 m
# d_ratio = NaN
# r_curv = 0.050000 m
# inner_perturb = (x,z) -> 0.000100 * sin(abs(x) * 628.318531 - pi/2) * fld(mod2pi(abs(x) * 628.318531 - pi/2),pi)
# outer_perturb = (x,z) -> 0.0
# BS_points = 4000
# field_Lc_lim = (0.500000, 1.000000) 
# field_Dist_lim = (0.001000, 0.005000) m 
#
# --- PDE parameters (fixed=) --- #
# μ = 8.000000e-04 Pa*s
# Κ = 1.000000e-16 m^2
# α = (x) -> 1*μ/sqrt(Κ)
# ps0 = (x) -> x[1] < 0 ? 1*133.3224 : 0.
# ∇pd0 = (x) -> VectorValue(0.0, 0.0)
#
# --- Sampling --- #
# num_samples = 20
# num_rad_lines = 300
# width = [5.000e-03, 4.763e-03, 4.526e-03, 4.289e-03, 4.053e-03, 3.816e-03, 3.579e-03, 3.342e-03, 3.105e-03, 2.868e-03, 2.632e-03, 2.395e-03, 2.158e-03, 1.921e-03, 1.684e-03, 1.447e-03, 1.211e-03, 9.737e-04, 7.368e-04, 5.000e-04]
#
# --- Data --- #
mean_pos_x, mean_pos_y, rad_len, variance
-3.979846e-02, 2.592937e-02, 4.900000e-03, 1.787169e-06
-3.962530e-02, 2.619324e-02, 4.900000e-03, 6.847842e-06
-3.945038e-02, 2.645595e-02, 4.900000e-03, 1.449085e-05
-3.927373e-02, 2.671749e-02, 4.900000e-03, 2.519004e-05
-3.909534e-02, 2.697786e-02, 4.900000e-03, 4.408065e-05
-3.891522e-02, 2.723703e-02, 4.900000e-03, 9.455843e-05
-3.873338e-02, 2.749500e-02, 4.900000e-03, 2.666754e-04
-3.854984e-02, 2.775175e-02, 4.900000e-03, 1.063942e-03
-3.835976e-02, 2.800375e-02, 4.911974e-03, 5.596881e-03
-3.816547e-02, 2.825256e-02, 4.930306e-03, 7.566327e-03
-3.797000e-02, 2.850035e-02, 4.947571e-03, 7.344234e-03
-3.777359e-02, 2.874729e-02, 4.963162e-03, 6.049718e-03
-3.757646e-02, 2.899355e-02, 4.976530e-03, 4.293124e-03
-3.737878e-02, 2.923930e-02, 4.987205e-03, 2.518676e-03
-3.718069e-02, 2.948465e-02, 4.994811e-03, 1.070726e-03
-3.698230e-02, 2.972971e-02, 4.999081e-03, 1.945318e-04
-3.678364e-02, 2.997454e-02, 4.999864e-03, 2.885709e-05
-3.658472e-02, 3.021915e-02, 4.997132e-03, 5.997374e-04
-3.638548e-02, 3.046355e-02, 4.990983e-03, 1.817442e-03
-3.618582e-02, 3.070766e-02, 4.981632e-03, 3.484727e-03
-3.598562e-02, 3.095140e-02, 4.969407e-03, 5.297357e-03
-3.578470e-02, 3.119464e-02, 4.954741e-03, 6.860658e-03
-3.558286e-02, 3.143722e-02, 4.938148e-03, 7.645835e-03
-3.537987e-02, 3.167894e-02, 4.920212e-03, 6.859447e-03
-3.517550e-02, 3.191958e-02, 4.901566e-03, 2.782634e-03
-3.496321e-02, 3.215313e-02, 4.900000e-03, 4.650682e-04
-3.474880e-02, 3.238473e-02, 4.900000e-03, 1.450678e-04
-3.453285e-02, 3.261491e-02, 4.900000e-03, 5.993027e-05
-3.431538e-02, 3.284364e-02, 4.900000e-03, 3.193113e-05
-3.409640e-02, 3.307092e-02, 4.900000e-03, 1.886490e-05
-3.387590e-02, 3.329674e-02, 4.900000e-03, 1.004277e-05
-3.365392e-02, 3.352110e-02, 4.900000e-03, 3.664987e-06
-3.343044e-02, 3.374397e-02, 4.900000e-03, 3.489676e-07
-3.320550e-02, 3.396535e-02, 4.900000e-03, 5.648457e-07
-3.297908e-02, 3.418523e-02, 4.900000e-03, 4.267991e-06
-3.275121e-02, 3.440361e-02, 4.900000e-03, 1.087142e-05
-3.252189e-02, 3.462046e-02, 4.900000e-03, 2.000112e-05
-3.229114e-02, 3.483579e-02, 4.900000e-03, 3.385009e-05
-3.205896e-02, 3.504958e-02, 4.900000e-03, 6.501464e-05
-3.182537e-02, 3.526182e-02, 4.900000e-03, 1.632433e-04
-3.159037e-02, 3.547250e-02, 4.900000e-03, 5.419056e-04
-3.135277e-02, 3.568025e-02, 4.903652e-03, 3.429310e-03
-3.110891e-02, 3.588076e-02, 4.922252e-03, 7.081327e-03
-3.086403e-02, 3.607990e-02, 4.940069e-03, 7.621082e-03
-3.061832e-02, 3.627791e-02, 4.956476e-03, 6.714041e-03
-3.037198e-02, 3.647501e-02, 4.970895e-03, 5.099820e-03
-3.012517e-02, 3.667140e-02, 4.982819e-03, 3.286614e-03
-2.987801e-02, 3.686726e-02, 4.991829e-03, 1.656115e-03
-2.963058e-02, 3.706271e-02, 4.997608e-03, 5.017737e-04
-2.938294e-02, 3.725785e-02, 4.999951e-03, 1.040848e-05
-2.913509e-02, 3.745273e-02, 4.998777e-03, 2.584219e-04
-2.888701e-02, 3.764733e-02, 4.994127e-03, 1.206608e-03
-2.863863e-02, 3.784162e-02, 4.986164e-03, 2.704499e-03
-2.838985e-02, 3.803547e-02, 4.975170e-03, 4.495911e-03
-2.814054e-02, 3.822876e-02, 4.961530e-03, 6.226873e-03
-2.789055e-02, 3.842129e-02, 4.945724e-03, 7.433627e-03
-2.763971e-02, 3.861284e-02, 4.928310e-03, 7.485034e-03
-2.738785e-02, 3.880316e-02, 4.909899e-03, 5.170906e-03
-2.713225e-02, 3.898835e-02, 4.900000e-03, 8.887383e-04
-2.687259e-02, 3.916777e-02, 4.900000e-03, 2.353903e-04
-2.661175e-02, 3.934545e-02, 4.900000e-03, 8.581207e-05
-2.634973e-02, 3.952141e-02, 4.900000e-03, 4.106784e-05
-2.608655e-02, 3.969561e-02, 4.900000e-03, 2.373039e-05
-2.582222e-02, 3.986807e-02, 4.900000e-03, 1.363036e-05
-2.555675e-02, 4.003876e-02, 4.900000e-03, 6.199804e-06
-2.529015e-02, 4.020769e-02, 4.900000e-03, 1.433243e-06
-2.502243e-02, 4.037484e-02, 4.900000e-03, 2.394267e-08
-2.475361e-02, 4.054021e-02, 4.900000e-03, 2.231119e-06
-2.448369e-02, 4.070379e-02, 4.900000e-03, 7.649155e-06
-2.421270e-02, 4.086558e-02, 4.900000e-03, 1.560133e-05
-2.394063e-02, 4.102555e-02, 4.900000e-03, 2.664687e-05
-2.366751e-02, 4.118372e-02, 4.900000e-03, 4.731926e-05
-2.339335e-02, 4.134007e-02, 4.900000e-03, 1.047140e-04
-2.311815e-02, 4.149459e-02, 4.900000e-03, 3.059080e-04
-2.284193e-02, 4.164729e-02, 4.900000e-03, 1.301524e-03
-2.256136e-02, 4.179196e-02, 4.914044e-03, 6.003250e-03
-2.227890e-02, 4.193289e-02, 4.932288e-03, 7.614487e-03
-2.199582e-02, 4.207242e-02, 4.949396e-03, 7.238645e-03
-2.171227e-02, 4.221080e-02, 4.964766e-03, 5.869192e-03
-2.142837e-02, 4.234830e-02, 4.977857e-03, 4.089939e-03
-2.114421e-02, 4.248511e-02, 4.988207e-03, 2.336157e-03
-2.085986e-02, 4.262141e-02, 4.995454e-03, 9.414645e-04
-2.057536e-02, 4.275732e-02, 4.999342e-03, 1.394139e-04
-2.029072e-02, 4.289291e-02, 4.999733e-03, 5.669051e-05
-2.000593e-02, 4.302820e-02, 4.996615e-03, 7.060417e-04
-1.972094e-02, 4.316314e-02, 4.990097e-03, 1.985480e-03
-1.943569e-02, 4.329764e-02, 4.980408e-03, 3.685087e-03
-1.915010e-02, 4.343156e-02, 4.967890e-03, 5.493208e-03
-1.886406e-02, 4.356468e-02, 4.952982e-03, 6.997708e-03
-1.857746e-02, 4.369678e-02, 4.936210e-03, 7.661772e-03
-1.829018e-02, 4.382758e-02, 4.918164e-03, 6.650825e-03
-1.800201e-02, 4.395654e-02, 4.900000e-03, 2.108213e-03
-1.770955e-02, 4.407519e-02, 4.900000e-03, 4.026637e-04
-1.741630e-02, 4.419188e-02, 4.900000e-03, 1.297079e-04
-1.712228e-02, 4.430663e-02, 4.900000e-03, 5.520726e-05
-1.682751e-02, 4.441942e-02, 4.900000e-03, 3.000770e-05
-1.653200e-02, 4.453025e-02, 4.900000e-03, 1.772250e-05
-1.623575e-02, 4.463911e-02, 4.900000e-03, 9.213044e-06
-1.593879e-02, 4.474601e-02, 4.900000e-03, 3.174361e-06
-1.564112e-02, 4.485092e-02, 4.900000e-03, 2.039696e-07
-1.534277e-02, 4.495386e-02, 4.900000e-03, 7.997426e-07
-1.504373e-02, 4.505481e-02, 4.900000e-03, 4.907175e-06
-1.474404e-02, 4.515377e-02, 4.900000e-03, 1.177520e-05
-1.444369e-02, 4.525074e-02, 4.900000e-03, 2.121726e-05
-1.414270e-02, 4.534572e-02, 4.900000e-03, 3.606419e-05
-1.384109e-02, 4.543869e-02, 4.900000e-03, 7.105051e-05
-1.353887e-02, 4.552965e-02, 4.900000e-03, 1.834639e-04
-1.323605e-02, 4.561860e-02, 4.900000e-03, 6.297874e-04
-1.293187e-02, 4.570278e-02, 4.905737e-03, 4.037565e-03
-1.262545e-02, 4.577876e-02, 4.924282e-03, 7.254462e-03
-1.231870e-02, 4.585310e-02, 4.941973e-03, 7.572596e-03
-1.201170e-02, 4.592609e-02, 4.958186e-03, 6.557945e-03
-1.170454e-02, 4.599803e-02, 4.972352e-03, 4.901596e-03
-1.139725e-02, 4.606914e-02, 4.983971e-03, 3.088700e-03
-1.108988e-02, 4.613964e-02, 4.992636e-03, 1.498973e-03
-1.078245e-02, 4.620968e-02, 4.998040e-03, 4.115892e-04
-1.047496e-02, 4.627935e-02, 4.999995e-03, 1.167632e-06
-1.016739e-02, 4.634869e-02, 4.998430e-03, 3.305773e-04
-9.859728e-03, 4.641768e-02, 4.993402e-03, 1.349091e-03
-9.551926e-03, 4.648624e-02, 4.985086e-03, 2.895777e-03
-9.243940e-03, 4.655423e-02, 4.973777e-03, 4.699729e-03
-8.935717e-03, 4.662145e-02, 4.959871e-03, 6.394770e-03
-8.627200e-03, 4.668767e-02, 4.943858e-03, 7.509434e-03
-8.318332e-03, 4.675261e-02, 4.926302e-03, 7.381535e-03
-8.009060e-03, 4.681595e-02, 4.907820e-03, 4.582365e-03
-7.698450e-03, 4.687199e-02, 4.900000e-03, 7.419115e-04
-7.386841e-03, 4.692211e-02, 4.900000e-03, 2.071968e-04
-7.074905e-03, 4.697016e-02, 4.900000e-03, 7.791050e-05
-6.762657e-03, 4.701613e-02, 4.900000e-03, 3.845919e-05
-6.450111e-03, 4.706003e-02, 4.900000e-03, 2.240733e-05
-6.137279e-03, 4.710184e-02, 4.900000e-03, 1.269720e-05
-5.824177e-03, 4.714158e-02, 4.900000e-03, 5.511961e-06
-5.510818e-03, 4.717924e-02, 4.900000e-03, 1.112109e-06
-5.197215e-03, 4.721482e-02, 4.900000e-03, 9.022000e-08
-4.883383e-03, 4.724831e-02, 4.900000e-03, 2.656591e-06
-4.569335e-03, 4.727971e-02, 4.900000e-03, 8.386007e-06
-4.255086e-03, 4.730903e-02, 4.900000e-03, 1.660648e-05
-3.940648e-03, 4.733626e-02, 4.900000e-03, 2.829978e-05
-3.626037e-03, 4.736140e-02, 4.900000e-03, 5.092877e-05
-3.311266e-03, 4.738444e-02, 4.900000e-03, 1.164344e-04
-2.996348e-03, 4.740540e-02, 4.900000e-03, 3.501977e-04
-2.681298e-03, 4.742426e-02, 4.900000e-03, 1.655736e-03
-2.365729e-03, 4.743299e-02, 4.916107e-03, 6.373739e-03
-2.050118e-03, 4.743859e-02, 4.934256e-03, 7.648939e-03
-1.734559e-03, 4.744270e-02, 4.951200e-03, 7.123059e-03
-1.419062e-03, 4.744561e-02, 4.966342e-03, 5.679882e-03
-1.103631e-03, 4.744759e-02, 4.979150e-03, 3.886659e-03
-7.882597e-04, 4.744887e-02, 4.989172e-03, 2.158513e-03
-4.729354e-04, 4.744962e-02, 4.996056e-03, 8.196514e-04
-1.576416e-04, 4.744996e-02, 4.999559e-03, 9.352017e-05
1.576416e-04, 4.744996e-02, 4.999559e-03, 9.349853e-05
4.729354e-04, 4.744962e-02, 4.996056e-03, 8.196582e-04
7.882597e-04, 4.744887e-02, 4.989172e-03, 2.158339e-03
1.103631e-03, 4.744759e-02, 4.979150e-03, 3.885767e-03
1.419062e-03, 4.744561e-02, 4.966342e-03, 5.683354e-03
1.734559e-03, 4.744270e-02, 4.951200e-03, 7.121875e-03
2.050118e-03, 4.743859e-02, 4.934256e-03, 7.643532e-03
2.365729e-03, 4.743299e-02, 4.916107e-03, 6.362638e-03
2.681298e-03, 4.742426e-02, 4.900000e-03, 1.621127e-03
2.996348e-03, 4.740540e-02, 4.900000e-03, 3.506645e-04
3.311266e-03, 4.738444e-02, 4.900000e-03, 1.165098e-04
3.626037e-03, 4.736140e-02, 4.900000e-03, 5.107525e-05
3.940648e-03, 4.733626e-02, 4.900000e-03, 2.829267e-05
