# 2D brain simulation: Stokes pressure variance in radial direction as a function of fluid path width
#
# --- Brain parameters (fixed) --- #
# lc = 2.000000e-04 
# arcLen = 0.100000 m
# r_brain = 0.010000 m
# d_ratio = NaN
# r_curv = 0.050000 m
# inner_perturb = (x,z) -> 0.000500 * sin(abs(x) * 628.318531 - pi/2) * fld(mod2pi(abs(x) * 628.318531 - pi/2),pi)
# outer_perturb = (x,z) -> 0.0
# BS_points = 4000
# field_Lc_lim = (0.500000, 1.000000) 
# field_Dist_lim = (0.001000, 0.005000) m 
#
# --- PDE parameters (fixed=) --- #
# μ = 8.000000e-04 Pa*s
# Κ = 1.000000e-16 m^2
# α = (x) -> 1*μ/sqrt(Κ)
# ps0 = (x) -> x[1] < 0 ? 1*133.3224 : 0.
# ∇pd0 = (x) -> VectorValue(0.0, 0.0)
#
# --- Sampling --- #
# num_samples = 20
# num_rad_lines = 300
# width = [5.000e-03, 4.763e-03, 4.526e-03, 4.289e-03, 4.053e-03, 3.816e-03, 3.579e-03, 3.342e-03, 3.105e-03, 2.868e-03, 2.632e-03, 2.395e-03, 2.158e-03, 1.921e-03, 1.684e-03, 1.447e-03, 1.211e-03, 9.737e-04, 7.368e-04, 5.000e-04]
#
# --- Data --- #
mean_pos_x, mean_pos_y, rad_len, variance
-3.979846e-02, 2.592937e-02, 4.900000e-03, 4.275134e-05
-3.962530e-02, 2.619324e-02, 4.900000e-03, 1.642030e-04
-3.945038e-02, 2.645595e-02, 4.900000e-03, 3.506229e-04
-3.927373e-02, 2.671749e-02, 4.900000e-03, 5.969863e-04
-3.909534e-02, 2.697786e-02, 4.900000e-03, 9.729702e-04
-3.891522e-02, 2.723703e-02, 4.900000e-03, 1.842358e-03
-3.873338e-02, 2.749500e-02, 4.900000e-03, 4.624838e-03
-3.854984e-02, 2.775175e-02, 4.900000e-03, 1.773723e-02
-3.834042e-02, 2.798963e-02, 4.959870e-03, 1.401087e-01
-3.811676e-02, 2.821650e-02, 5.051528e-03, 1.918234e-01
-3.789391e-02, 2.844323e-02, 5.137853e-03, 1.815550e-01
-3.767307e-02, 2.867078e-02, 5.215808e-03, 1.463369e-01
-3.745528e-02, 2.890005e-02, 5.282649e-03, 1.020419e-01
-3.724140e-02, 2.913184e-02, 5.336025e-03, 5.910405e-02
-3.703212e-02, 2.936683e-02, 5.374056e-03, 2.490845e-02
-3.682785e-02, 2.960556e-02, 5.395405e-03, 4.501371e-03
-3.662881e-02, 2.984837e-02, 5.399319e-03, 6.689827e-04
-3.643494e-02, 3.009544e-02, 5.385662e-03, 1.391559e-02
-3.624595e-02, 3.034673e-02, 5.354914e-03, 4.246290e-02
-3.606134e-02, 3.060202e-02, 5.308158e-03, 8.228125e-02
-3.588038e-02, 3.086088e-02, 5.247037e-03, 1.269979e-01
-3.570217e-02, 3.112270e-02, 5.173704e-03, 1.676860e-01
-3.552568e-02, 3.138670e-02, 5.090739e-03, 1.914958e-01
-3.534975e-02, 3.165197e-02, 5.001061e-03, 1.749406e-01
-3.517318e-02, 3.191748e-02, 4.907828e-03, 5.568496e-02
-3.496321e-02, 3.215313e-02, 4.900000e-03, 7.939491e-03
-3.474880e-02, 3.238473e-02, 4.900000e-03, 2.663597e-03
-3.453285e-02, 3.261491e-02, 4.900000e-03, 1.256862e-03
-3.431538e-02, 3.284364e-02, 4.900000e-03, 7.384056e-04
-3.409640e-02, 3.307092e-02, 4.900000e-03, 4.505822e-04
-3.387590e-02, 3.329674e-02, 4.900000e-03, 2.395590e-04
-3.365392e-02, 3.352110e-02, 4.900000e-03, 8.777458e-05
